ori,group,year,pop,agency_name,m_emp,f_emp,emp,sworn,civil
UT02907,7,5.0,0.0,WEBER STATE UNIVERSITY,8.0,2.0,10.0,9.0,1.0
UT02908,6,5.0,4941.0,HARRISVILLE,6.0,1.0,7.0,6.0,1.0
UT02909,7,5.0,679.0,HUNTSVILLE,0.0,0.0,0.0,0.0,0.0
UT02910,6,5.0,4299.0,PLAIN CITY,1.0,0.0,1.0,0.0,1.0
UT02911,6,5.0,6252.0,PLEASANT VIEW,6.0,1.0,7.0,6.0,1.0
UT02914,7,5.0,1264.0,UINTAH,3.0,1.0,4.0,4.0,0.0
VTDFW00,7,5.0,0.0,"FISH & WILDLIFE DPT, LED",36.0,4.0,40.0,38.0,2.0
VTDLC00,7,5.0,0.0,DEPT LIQUOR CONTOL DE&L,15.0,6.0,21.0,17.0,4.0
VTDMV00,7,5.0,0.0,DEPT OF MOTOR VEHICLES,33.0,12.0,45.0,30.0,15.0
VTVSP00,8D,5.0,0.0,VERMONT STATE POLICE,334.0,117.0,451.0,316.0,135.0
VTVSP01,9C,5.0,17510.0,SP: WILLISTON,0.0,0.0,0.0,0.0,0.0
VTVSP02,8C,5.0,18489.0,SP: ST. JOHNSBURY,0.0,0.0,0.0,0.0,0.0
VTVSP03,8B,5.0,35396.0,SP: RUTLAND,0.0,0.0,0.0,0.0,0.0
VTVSP04,8D,5.0,0.0,SP: ROCKINGHAM,0.0,0.0,0.0,0.0,0.0
VTVSP05,8D,5.0,0.0,VT. STATE POLICE HDQ-BCI,0.0,0.0,0.0,0.0,0.0
VTVSP06,8C,5.0,22165.0,SP: MIDDLEBURY,0.0,0.0,0.0,0.0,0.0
VTVSP07,9B,5.0,33675.0,SP: ST. ALBANS,0.0,0.0,0.0,0.0,0.0
VTVSP08,8C,5.0,22313.0,SP: DERBY,0.0,0.0,0.0,0.0,0.0
VTVSP09,8C,5.0,15575.0,SP: SHAFTSBURY,0.0,0.0,0.0,0.0,0.0
VTVSP10,8C,5.0,23514.0,SP: BRATTLEBORO,0.0,0.0,0.0,0.0,0.0
VTVSP11,8C,5.0,19239.0,SP: BETHEL,0.0,0.0,0.0,0.0,0.0
VTVSP12,8C,5.0,20226.0,SP: MIDDLESEX,0.0,0.0,0.0,0.0,0.0
VTVSP13,8C,5.0,20633.0,SP: BRADFORD,0.0,0.0,0.0,0.0,0.0
VTVSP14,8D,5.0,0.0,"VT STATE POLICE, FLD F D",0.0,0.0,0.0,0.0,0.0
VT00100,8D,5.0,0.0,ADDISON,15.0,2.0,17.0,9.0,8.0
VT00101,6,5.0,3814.0,BRISTOL,4.0,0.0,4.0,4.0,0.0
VT00102,6,5.0,8194.0,MIDDLEBURY,13.0,1.0,14.0,13.0,1.0
VT00103,6,5.0,2790.0,VERGENNES,4.0,0.0,4.0,4.0,0.0
VT00200,8D,5.0,0.0,BENNINGTON,13.0,6.0,19.0,14.0,5.0
VT00201,5,5.0,15768.0,BENNINGTON,24.0,7.0,31.0,24.0,7.0
VT00202,7,5.0,254.0,OLD BENNINGTON,0.0,0.0,0.0,0.0,0.0
VT00204,6,5.0,4961.0,MANCHESTER,11.0,1.0,12.0,8.0,4.0
VT00205,7,5.0,665.0,MANCHESTER VILLAGE,1.0,0.0,1.0,1.0,0.0
VT00208,7,5.0,750.0,WINHALL,5.0,1.0,6.0,5.0,1.0
VT00300,8D,5.0,0.0,CALEDONIA,8.0,1.0,9.0,7.0,2.0
VT00301,6,5.0,3242.0,HARDWICK,6.0,1.0,7.0,6.0,1.0
VT00302,7,5.0,1234.0,LYNDONVILLE,1.0,1.0,2.0,2.0,0.0
VT00303,6,5.0,7580.0,ST. JOHNSBURY,12.0,4.0,16.0,11.0,5.0
VT00400,9D,5.0,0.0,CHITTENDEN,11.0,2.0,13.0,10.0,3.0
VT00401,4,5.0,39038.0,BURLINGTON,101.0,36.0,137.0,99.0,38.0
VT00402,5,5.0,19116.0,ESSEX,24.0,8.0,32.0,26.0,6.0
VT00403,5,5.0,16504.0,SOUTH BURLINGTON,38.0,6.0,44.0,37.0,7.0
VT00404,6,5.0,6382.0,WINOOSKI,16.0,7.0,23.0,15.0,8.0
VT00405,5,5.0,17223.0,COLCHESTER,27.0,4.0,31.0,24.0,7.0
VT00406,5,5.0,10092.0,MILTON,13.0,1.0,14.0,13.0,1.0
VT00407,6,5.0,7003.0,SHELBURNE,12.0,5.0,17.0,11.0,6.0
VT00408,6,5.0,4131.0,RICHMOND,4.0,1.0,5.0,5.0,0.0
VT00410,6,5.0,8246.0,WILLISTON,14.0,1.0,15.0,13.0,2.0
VT00411,7,5.0,0.0,UNIVERSITY OF VERMONT,21.0,10.0,31.0,17.0,14.0
VT00412,6,5.0,4439.0,HINESBURG,3.0,0.0,3.0,3.0,0.0
VT00500,8D,5.0,6672.0,ESSEX,2.0,2.0,4.0,3.0,1.0
VT00600,9D,5.0,0.0,FRANKLIN,22.0,6.0,28.0,19.0,9.0
VT00601,6,5.0,7568.0,ST. ALBANS,16.0,8.0,24.0,16.0,8.0
VT00602,7,5.0,2345.0,RICHFORD,0.0,0.0,0.0,0.0,0.0
VT00603,6,5.0,6440.0,SWANTON,4.0,1.0,5.0,4.0,1.0
VT00604,7,5.0,1053.0,MONTGOMERY,0.0,0.0,0.0,0.0,0.0
VT00700,9D,5.0,7663.0,GRAND ISLE,1.0,2.0,3.0,2.0,1.0
VT00800,8C,5.0,14251.0,LAMOILLE,13.0,2.0,15.0,8.0,7.0
VT00801,6,5.0,5517.0,MORRISTOWN,9.0,0.0,9.0,9.0,0.0
VT00802,6,5.0,4715.0,STOWE,13.0,1.0,14.0,13.0,1.0
VT00900,8D,5.0,0.0,ORANGE,2.0,0.0,2.0,2.0,0.0
VT00901,6,5.0,5044.0,RANDOLPH,5.0,1.0,6.0,6.0,0.0
VT00902,7,5.0,822.0,BRADFORD,1.0,0.0,1.0,1.0,0.0
VT00904,6,5.0,2768.0,THETFORD,0.0,0.0,0.0,0.0,0.0
VT01000,8D,5.0,0.0,ORLEANS,5.0,2.0,7.0,5.0,2.0
VT01001,6,5.0,5132.0,NEWPORT,10.0,2.0,12.0,10.0,2.0
VT01100,8D,5.0,0.0,RUTLAND,15.0,8.0,23.0,19.0,4.0
VT01101,6,5.0,3953.0,BRANDON,5.0,2.0,7.0,6.0,1.0
VT01102,5,5.0,17126.0,RUTLAND,38.0,12.0,50.0,39.0,11.0
VT01103,6,5.0,4367.0,CASTLETON,2.0,1.0,3.0,3.0,0.0
VT01104,6,5.0,2944.0,FAIR HAVEN,3.0,0.0,3.0,3.0,0.0
VT01105,6,5.0,3606.0,POULTNEY,2.0,0.0,2.0,2.0,0.0
VT01106,7,5.0,1857.0,PROCTOR,2.0,0.0,2.0,2.0,0.0
VT01200,8D,5.0,0.0,WASHINGTON,9.0,3.0,12.0,10.0,2.0
VT01201,6,5.0,9165.0,BARRE,20.0,5.0,25.0,18.0,7.0
VT01202,6,5.0,8034.0,MONTPELIER,17.0,7.0,24.0,16.0,8.0
VT01203,6,5.0,5802.0,NORTHFIELD,5.0,1.0,6.0,5.0,1.0
VT01204,6,5.0,5178.0,WATERBURY,4.0,0.0,4.0,4.0,0.0
VT01205,6,5.0,7926.0,BARRE TOWN,8.0,1.0,9.0,8.0,1.0
VT01206,6,5.0,2894.0,BERLIN,6.0,2.0,8.0,7.0,1.0
VT01216,7,5.0,0.0,ATTORNEY GENERAL,3.0,1.0,4.0,4.0,0.0
VT01300,8D,5.0,0.0,WINDHAM,18.0,8.0,26.0,20.0,6.0
VT01301,6,5.0,3062.0,BELLOWS FALLS,8.0,5.0,13.0,9.0,4.0
VT01302,5,5.0,11976.0,BRATTLEBORO,29.0,14.0,43.0,28.0,15.0
VT01303,7,5.0,2276.0,WILMINGTON,4.0,1.0,5.0,4.0,1.0
VT01305,7,5.0,1449.0,DOVER,4.0,1.0,5.0,4.0,1.0
VT01306,7,5.0,2125.0,VERNON,2.0,2.0,4.0,3.0,1.0
VT01400,8D,5.0,0.0,WINDSOR,8.0,2.0,10.0,8.0,2.0
VT01401,6,5.0,2644.0,LUDLOW,9.0,0.0,9.0,5.0,4.0
VT01402,6,5.0,8981.0,SPRINGFIELD,17.0,2.0,19.0,14.0,5.0
VT01403,5,5.0,10727.0,HARTFORD,23.0,4.0,27.0,20.0,7.0
VT01404,6,5.0,3769.0,WINDSOR,12.0,0.0,12.0,7.0,5.0
VT01405,6,5.0,3244.0,WOODSTOCK,3.0,3.0,6.0,5.0,1.0
VT01406,6,5.0,3130.0,CHESTER,6.0,0.0,6.0,5.0,1.0
VT01408,6,5.0,2847.0,WEATHERSFIELD,1.0,0.0,1.0,1.0,0.0
VT01410,6,5.0,3597.0,NORWICH,5.0,0.0,5.0,4.0,1.0
VAMWA00,7,5.0,0.0,REAGAN NATIONAL AIRPORT,188.0,59.0,247.0,185.0,62.0
VAPPD00,9D,5.0,0.0,U S PARK POLICE,0.0,0.0,0.0,0.0,0.0
VAVSP00,8D,5.0,0.0,STATE POLICE,2013.0,554.0,2567.0,1903.0,664.0
VA001SP,8D,5.0,0.0,SP: ACCOMACK COUNTY,0.0,0.0,0.0,0.0,0.0
VA00100,8B,5.0,32577.0,ACCOMACK,45.0,20.0,65.0,56.0,9.0
VA00101,6,5.0,4480.0,CHINCOTEAGUE,12.0,1.0,13.0,10.0,3.0
VA00102,7,5.0,1515.0,ONANCOCK,4.0,0.0,4.0,4.0,0.0
VA00103,7,5.0,849.0,PARKSLEY,3.0,0.0,3.0,3.0,0.0
VA00105,7,5.0,505.0,ONLEY,3.0,0.0,3.0,3.0,0.0
VA002SP,9D,5.0,0.0,SP: ALBEMARLE COUNTY,0.0,0.0,0.0,0.0,0.0
VA00200,9D,5.0,0.0,ALBEMARLE,42.0,4.0,46.0,40.0,6.0
VA00201,7,5.0,0.0,UNIVERSITY OF VIRGINIA,77.0,36.0,113.0,53.0,60.0
VA00203,9B,5.0,90006.0,ALBEMARLE COUNTY POL DEP,102.0,31.0,133.0,111.0,22.0
VA003SP,8D,5.0,0.0,SP: ALLEGHANY COUNTY,0.0,0.0,0.0,0.0,0.0
VA00300,8C,5.0,12252.0,ALLEGHANY,39.0,20.0,59.0,43.0,16.0
VA00301,7,5.0,393.0,IRON GATE,1.0,0.0,1.0,1.0,0.0
VA004SP,9D,5.0,0.0,SP: AMELIA COUNTY,0.0,0.0,0.0,0.0,0.0
VA00400,9C,5.0,12101.0,AMELIA,13.0,6.0,19.0,11.0,8.0
VA005SP,9D,5.0,0.0,SP: AMHERST COUNTY,0.0,0.0,0.0,0.0,0.0
VA00500,9B,5.0,30189.0,AMHERST,50.0,20.0,70.0,64.0,6.0
VA00501,7,5.0,2253.0,AMHERST,4.0,1.0,5.0,5.0,0.0
VA00502,7,5.0,0.0,CENTRAL VA TRAINING CENT,7.0,0.0,7.0,7.0,0.0
VA006SP,9D,5.0,0.0,SP: APPOMATTOX COUNTY,0.0,0.0,0.0,0.0,0.0
VA00600,9C,5.0,14114.0,APPOMATTOX,24.0,9.0,33.0,30.0,3.0
VA00601,7,5.0,1764.0,APPOMATTOX,2.0,0.0,2.0,2.0,0.0
VA007SP,9D,5.0,0.0,SP: ARLINGTON COUNTY,0.0,0.0,0.0,0.0,0.0
VA00701,9A,5.0,188802.0,ARLINGTON COUNTY PD,315.0,119.0,434.0,355.0,79.0
VA00799,9E,5.0,0.0,PENTAGON BOMBING 9/11/01,0.0,0.0,0.0,0.0,0.0
VA008SP,8D,5.0,0.0,SP: AUGUSTA COUNTY,0.0,0.0,0.0,0.0,0.0
VA00800,8B,5.0,69762.0,AUGUSTA,99.0,32.0,131.0,59.0,72.0
VA009SP,8D,5.0,0.0,SP: BATH COUNTY,0.0,0.0,0.0,0.0,0.0
VA00900,8D,5.0,5056.0,BATH,16.0,3.0,19.0,19.0,0.0
VA00902,8D,5.0,0.0,SPECIAL POLICE,8.0,0.0,8.0,5.0,3.0
VA010SP,9D,5.0,0.0,SP: BEDFORD COUNTY,0.0,0.0,0.0,0.0,0.0
VA010S1,7,5.0,0.0,SP: BEDFORD,0.0,0.0,0.0,0.0,0.0
VA01000,9B,5.0,64708.0,BEDFORD,63.0,10.0,73.0,71.0,2.0
VA01001,6,5.0,6319.0,BEDFORD,28.0,4.0,32.0,28.0,4.0
VA011SP,8D,5.0,0.0,SP: BLAND COUNTY,0.0,0.0,0.0,0.0,0.0
VA01100,8D,5.0,7135.0,BLAND,11.0,7.0,18.0,10.0,8.0
VA012SP,9D,5.0,0.0,SP: BOTETOURT COUNTY,0.0,0.0,0.0,0.0,0.0
VA01200,9B,5.0,32236.0,BOTETOURT,58.0,24.0,82.0,65.0,17.0
VA01201,7,5.0,1260.0,BUCHANAN,1.0,0.0,1.0,1.0,0.0
VA013SP,8D,5.0,0.0,SP: BRUNSWICK COUNTY,0.0,0.0,0.0,0.0,0.0
VA01300,8C,5.0,17205.0,BRUNSWICK,34.0,16.0,50.0,37.0,13.0
VA01301,7,5.0,1252.0,LAWRENCEVILLE,5.0,0.0,5.0,5.0,0.0
VA014SP,8D,5.0,0.0,SP: BUCHANAN COUNTY,0.0,0.0,0.0,0.0,0.0
VA01400,8C,5.0,24527.0,BUCHANAN,29.0,7.0,36.0,30.0,6.0
VA01401,7,5.0,1037.0,GRUNDY,5.0,0.0,5.0,5.0,0.0
VA015SP,8D,5.0,0.0,SP: BUCKINGHAM COUNTY,0.0,0.0,0.0,0.0,0.0
VA01500,8C,5.0,16149.0,BUCKINGHAM,19.0,5.0,24.0,17.0,7.0
VA016SP,9D,5.0,0.0,SP: CAMPBELL COUNTY,0.0,0.0,0.0,0.0,0.0
VA01600,9B,5.0,47764.0,CAMPBELL,54.0,5.0,59.0,56.0,3.0
VA01601,6,5.0,3415.0,ALTAVISTA,11.0,0.0,11.0,11.0,0.0
VA01602,7,5.0,1262.0,BROOKNEAL,4.0,0.0,4.0,4.0,0.0
VA017SP,9D,5.0,0.0,SP: CAROLINE COUNTY,0.0,0.0,0.0,0.0,0.0
VA01700,9C,5.0,23390.0,CAROLINE,37.0,10.0,47.0,39.0,8.0
VA01701,7,5.0,976.0,BOWLING GREEN,2.0,0.0,2.0,2.0,0.0
VA018SP,8D,5.0,0.0,SP: CARROLL COUNTY,0.0,0.0,0.0,0.0,0.0
VA01800,8B,5.0,27139.0,CARROLL,29.0,4.0,33.0,28.0,5.0
VA01801,6,5.0,2782.0,HILLSVILLE,11.0,1.0,12.0,11.0,1.0
VA019SP,9D,5.0,0.0,SP: CHARLES CITY COUNTY,0.0,0.0,0.0,0.0,0.0
VA01900,9D,5.0,7223.0,CHARLES CITY,9.0,7.0,16.0,10.0,6.0
VA020SP,8D,5.0,0.0,SP: CHARLOTTE COUNTY,0.0,0.0,0.0,0.0,0.0
VA02000,8C,5.0,12591.0,CHARLOTTE,22.0,12.0,34.0,31.0,3.0
VA021SP,9D,5.0,0.0,SP: CHESTERFIELD COUNTY,0.0,0.0,0.0,0.0,0.0
VA02100,9D,5.0,0.0,CHESTERFIELD,0.0,0.0,0.0,0.0,0.0
VA02101,9A,5.0,287007.0,CHESTERFIELD COUNTY PD,425.0,105.0,530.0,436.0,94.0
VA022SP,9D,5.0,0.0,SP: CLARKE COUNTY,0.0,0.0,0.0,0.0,0.0
VA02200,9C,5.0,10897.0,CLARKE,23.0,5.0,28.0,17.0,11.0
VA02201,6,5.0,3155.0,BERRYVILLE,6.0,3.0,9.0,8.0,1.0
VA023SP,9D,5.0,0.0,SP: CRAIG COUNTY,0.0,0.0,0.0,0.0,0.0
VA02300,9D,5.0,5213.0,CRAIG,9.0,4.0,13.0,8.0,5.0
VA024SP,8D,5.0,0.0,SP: CULPEPER COUNTY,0.0,0.0,0.0,0.0,0.0
VA02400,8B,5.0,29542.0,CULPEPER,64.0,33.0,97.0,80.0,17.0
VA02401,5,5.0,11230.0,CULPEPER,36.0,9.0,45.0,38.0,7.0
VA025SP,9D,5.0,0.0,SP: CUMBERLAND COUNTY,0.0,0.0,0.0,0.0,0.0
VA02500,9D,5.0,8818.0,CUMBERLAND,11.0,8.0,19.0,12.0,7.0
VA026SP,8D,5.0,0.0,SP: DICKENSON COUNTY,0.0,0.0,0.0,0.0,0.0
VA02600,8C,5.0,14275.0,DICKENSON,19.0,4.0,23.0,21.0,2.0
VA02601,7,5.0,1533.0,CLINTWOOD,3.0,0.0,3.0,3.0,0.0
VA02602,7,5.0,184.0,HAYSI,2.0,0.0,2.0,2.0,0.0
VA02603,7,5.0,418.0,CLINCHCO,1.0,0.0,1.0,1.0,0.0
VA027SP,9D,5.0,0.0,SP: DINWIDDIE COUNTY,0.0,0.0,0.0,0.0,0.0
VA02700,9B,5.0,25048.0,DINWIDDIE,34.0,9.0,43.0,35.0,8.0
VA02702,7,5.0,488.0,MCKENNEY,1.0,0.0,1.0,1.0,0.0
VA028SP,8D,5.0,0.0,SP: ESSEX COUNTY,0.0,0.0,0.0,0.0,0.0
VA02800,8D,5.0,8313.0,ESSEX,12.0,8.0,20.0,20.0,0.0
VA02802,7,5.0,2175.0,TAPPAHANNOCK,9.0,2.0,11.0,10.0,1.0
VA029SP,9D,5.0,0.0,SP: FAIRFAX COUNTY,0.0,0.0,0.0,0.0,0.0
VA02900,9D,5.0,0.0,FAIRFAX,0.0,0.0,0.0,0.0,0.0
VA02901,9A,5.0,980586.0,FAIRFAX COUNTY PD,1265.0,344.0,1609.0,1339.0,270.0
VA02902,5,5.0,21979.0,HERNDON,52.0,15.0,67.0,54.0,13.0
VA02903,5,5.0,15064.0,VIENNA,38.0,11.0,49.0,40.0,9.0
VA02904,7,5.0,0.0,GEORGE MASON UNIVERSITY,41.0,19.0,60.0,43.0,17.0
VA02905,7,5.0,0.0,NORTHERN VA COMM COLLEGE,35.0,3.0,38.0,38.0,0.0
VA030SP,9D,5.0,0.0,SP: FAUQUIER COUNTY,0.0,0.0,0.0,0.0,0.0
VA03000,9B,5.0,55753.0,FAUQUIER,92.0,18.0,110.0,95.0,15.0
VA03002,6,5.0,8415.0,WARRENTON,15.0,5.0,20.0,18.0,2.0
VA031SP,8D,5.0,0.0,SP: FLOYD COUNTY,0.0,0.0,0.0,0.0,0.0
VA03100,8C,5.0,14673.0,FLOYD,17.0,10.0,27.0,20.0,7.0
VA03101,7,5.0,437.0,FLOYD,1.0,0.0,1.0,1.0,0.0
VA032SP,9D,5.0,0.0,SP: FLUVANNA COUNTY,0.0,0.0,0.0,0.0,0.0
VA03200,9C,5.0,23985.0,FLUVANNA,25.0,11.0,36.0,23.0,13.0
VA033SP,9D,5.0,0.0,SP: FRANKLIN COUNTY,0.0,0.0,0.0,0.0,0.0
VA03300,9B,5.0,45939.0,FRANKLIN,72.0,22.0,94.0,77.0,17.0
VA03301,6,5.0,4621.0,ROCKY MOUNT,17.0,2.0,19.0,17.0,2.0
VA03303,7,5.0,0.0,FERRUM COLLEGE,3.0,3.0,6.0,6.0,0.0
VA034SP,9D,5.0,0.0,SP: FREDERICK COUNTY,0.0,0.0,0.0,0.0,0.0
VA03400,9B,5.0,65238.0,FREDERICK,89.0,14.0,103.0,94.0,9.0
VA03401,7,5.0,1094.0,MIDDLETOWN,3.0,0.0,3.0,3.0,0.0
VA03402,7,5.0,1240.0,STEPHENS CITY,3.0,0.0,3.0,3.0,0.0
VA035SP,9D,5.0,0.0,SP: GILES COUNTY,0.0,0.0,0.0,0.0,0.0
VA03500,9C,5.0,10217.0,GILES,24.0,11.0,35.0,24.0,11.0
VA03501,7,5.0,164.0,GLEN LYN,1.0,0.0,1.0,1.0,0.0
VA03502,6,5.0,2809.0,PEARISBURG,7.0,1.0,8.0,7.0,1.0
VA03503,7,5.0,1180.0,PEMBROKE,2.0,0.0,2.0,2.0,0.0
VA03504,7,5.0,688.0,RICH CREEK,1.0,0.0,1.0,1.0,0.0
VA03505,7,5.0,2176.0,NARROWS,4.0,0.0,4.0,4.0,0.0
VA036SP,9D,5.0,0.0,SP: GLOUCESTER COUNTY,0.0,0.0,0.0,0.0,0.0
VA03600,9B,5.0,37800.0,GLOUCESTER,70.0,34.0,104.0,83.0,21.0
VA037SP,9D,5.0,0.0,SP: GOOCHLAND COUNTY,0.0,0.0,0.0,0.0,0.0
VA03700,9C,5.0,19024.0,GOOCHLAND,25.0,8.0,33.0,26.0,7.0
VA038SP,8D,5.0,0.0,SP: GRAYSON COUNTY,0.0,0.0,0.0,0.0,0.0
VA03800,8C,5.0,15197.0,GRAYSON,19.0,5.0,24.0,18.0,6.0
VA03801,7,5.0,588.0,FRIES,1.0,0.0,1.0,1.0,0.0
VA03802,7,5.0,943.0,INDEPENDENCE,2.0,0.0,2.0,2.0,0.0
VA039SP,9D,5.0,0.0,SP: GREENE COUNTY,0.0,0.0,0.0,0.0,0.0
VA03900,9C,5.0,17270.0,GREENE,22.0,4.0,26.0,19.0,7.0
VA040SP,8D,5.0,0.0,SP: GREENSVILLE COUNTY,0.0,0.0,0.0,0.0,0.0
VA040S1,7,5.0,0.0,SP: EMPORIA,0.0,0.0,0.0,0.0,0.0
VA04000,8C,5.0,11662.0,GREENSVILLE,19.0,12.0,31.0,21.0,10.0
VA04001,6,5.0,5756.0,EMPORIA,25.0,10.0,35.0,25.0,10.0
VA041SP,8D,5.0,0.0,SP: HALIFAX COUNTY,0.0,0.0,0.0,0.0,0.0
VA04100,8B,5.0,27290.0,HALIFAX,30.0,13.0,43.0,35.0,8.0
VA04101,7,5.0,1328.0,HALIFAX,5.0,0.0,5.0,5.0,0.0
VA042SP,9D,5.0,0.0,SP: HANOVER COUNTY,0.0,0.0,0.0,0.0,0.0
VA04200,9B,5.0,90397.0,HANOVER,177.0,29.0,206.0,187.0,19.0
VA04201,6,5.0,7043.0,ASHLAND,19.0,5.0,24.0,21.0,3.0
VA043SP,9D,5.0,0.0,SP: HENRICO COUNTY,0.0,0.0,0.0,0.0,0.0
VA04300,9D,5.0,0.0,HENRICO,225.0,33.0,258.0,213.0,45.0
VA04301,9A,5.0,280468.0,HENRICO COUNTY POLICE D,523.0,178.0,701.0,516.0,185.0
VA04303,7,5.0,0.0,ALCOHOLIC BEV CONTROL CO,117.0,58.0,175.0,132.0,43.0
VA044SP,8D,5.0,0.0,SP: HENRY COUNTY,0.0,0.0,0.0,0.0,0.0
VA04400,8B,5.0,57762.0,HENRY,99.0,23.0,122.0,108.0,14.0
VA045SP,8D,5.0,0.0,SP: HIGHLAND COUNTY,0.0,0.0,0.0,0.0,0.0
VA04500,8D,5.0,2518.0,HIGHLAND,9.0,3.0,12.0,8.0,4.0
VA046SP,9D,5.0,0.0,SP: ISLE OF WIGHT COUNTY,0.0,0.0,0.0,0.0,0.0
VA04600,9B,5.0,26365.0,ISLE OF WIGHT,30.0,12.0,42.0,35.0,7.0
VA04601,6,5.0,6882.0,SMITHFIELD,17.0,9.0,26.0,21.0,5.0
VA047SP,9D,5.0,0.0,SP: JAMES CITY COUNTY,0.0,0.0,0.0,0.0,0.0
VA04700,9D,5.0,0.0,JAMES CITY,27.0,2.0,29.0,27.0,2.0
VA04701,9B,5.0,56303.0,JAMES CITY COUNTY PD,65.0,16.0,81.0,76.0,5.0
VA048SP,9D,5.0,0.0,SP: KING AND QUEEN CNTY,0.0,0.0,0.0,0.0,0.0
VA04800,9D,5.0,6873.0,KING AND QUEEN,8.0,8.0,16.0,10.0,6.0
VA049SP,8D,5.0,0.0,SP: KING GEORGE COUNTY,0.0,0.0,0.0,0.0,0.0
VA04900,8C,5.0,19634.0,KING GEORGE,26.0,14.0,40.0,28.0,12.0
VA050SP,9D,5.0,0.0,SP: KING WILLIAM COUNTY,0.0,0.0,0.0,0.0,0.0
VA05000,9C,5.0,11512.0,KING WILLIAM,20.0,12.0,32.0,20.0,12.0
VA05002,6,5.0,3029.0,WEST POINT,8.0,2.0,10.0,9.0,1.0
VA051SP,8D,5.0,0.0,SP: LANCASTER COUNTY,0.0,0.0,0.0,0.0,0.0
VA05100,8C,5.0,11017.0,LANCASTER,20.0,12.0,32.0,26.0,6.0
VA05101,7,5.0,1236.0,KILMARNOCK,3.0,1.0,4.0,4.0,0.0
VA052SP,8D,5.0,0.0,SP: LEE COUNTY,0.0,0.0,0.0,0.0,0.0
VA05200,8C,5.0,21389.0,LEE,30.0,7.0,37.0,37.0,0.0
VA05201,7,5.0,1004.0,JONESVILLE,1.0,1.0,2.0,2.0,0.0
VA05202,7,5.0,1797.0,PENNINGTON GAP,6.0,0.0,6.0,6.0,0.0
VA053SP,9D,5.0,0.0,SP: LOUDOUN COUNTY,0.0,0.0,0.0,0.0,0.0
VA05300,9A,5.0,201878.0,LOUDOUN,356.0,102.0,458.0,381.0,77.0
VA05301,4,5.0,35331.0,LEESBURG,62.0,23.0,85.0,67.0,18.0
VA05302,7,5.0,854.0,MIDDLEBURG,3.0,0.0,3.0,3.0,0.0
VA05303,6,5.0,4544.0,PURCELLVILLE,11.0,1.0,12.0,11.0,1.0
VA054SP,9D,5.0,0.0,SP: LOUISA COUNTY,0.0,0.0,0.0,0.0,0.0
VA05400,9B,5.0,27708.0,LOUISA,39.0,9.0,48.0,38.0,10.0
VA05401,7,5.0,1498.0,LOUISA,4.0,0.0,4.0,4.0,0.0
VA05402,7,5.0,454.0,MINERAL,1.0,0.0,1.0,1.0,0.0
VA055SP,8D,5.0,0.0,SP: LUNENBURG COUNTY,0.0,0.0,0.0,0.0,0.0
VA05500,8C,5.0,10141.0,LUNENBURG,15.0,6.0,21.0,14.0,7.0
VA05501,7,5.0,1331.0,KENBRIDGE,8.0,0.0,8.0,8.0,0.0
VA05503,7,5.0,1802.0,VICTORIA,4.0,2.0,6.0,5.0,1.0
VA056SP,8D,5.0,0.0,SP: MADISON COUNTY,0.0,0.0,0.0,0.0,0.0
VA05600,8C,5.0,13324.0,MADISON,20.0,8.0,28.0,15.0,13.0
VA057SP,9D,5.0,0.0,SP: MATHEWS COUNTY,0.0,0.0,0.0,0.0,0.0
VA05700,9D,5.0,9359.0,MATHEWS,11.0,8.0,19.0,13.0,6.0
VA058SP,8D,5.0,0.0,SP: MECKLENBURG COUNTY,0.0,0.0,0.0,0.0,0.0
VA05800,8C,5.0,23957.0,MECKLENBURG,45.0,4.0,49.0,47.0,2.0
VA05802,7,5.0,2428.0,CHASE CITY,10.0,1.0,11.0,10.0,1.0
VA05803,7,5.0,1314.0,CLARKSVILLE,7.0,1.0,8.0,7.0,1.0
VA05804,7,5.0,615.0,LA CROSSE,3.0,0.0,3.0,3.0,0.0
VA05805,6,5.0,4648.0,SOUTH HILL,21.0,4.0,25.0,20.0,5.0
VA059SP,8D,5.0,0.0,SP: MIDDLESEX COUNTY,0.0,0.0,0.0,0.0,0.0
VA05900,8C,5.0,10640.0,MIDDLESEX,13.0,2.0,15.0,15.0,0.0
VA05903,7,5.0,563.0,URBANNA,1.0,0.0,1.0,1.0,0.0
VA060SP,9D,5.0,0.0,SP: MONTGOMERY COUNTY,0.0,0.0,0.0,0.0,0.0
VA06000,9B,5.0,27645.0,MONTGOMERY,87.0,31.0,118.0,104.0,14.0
VA06001,4,5.0,39778.0,BLACKSBURG,53.0,19.0,72.0,56.0,16.0
VA06003,5,5.0,17747.0,CHRISTIANSBURG,48.0,14.0,62.0,47.0,15.0
VA06004,7,5.0,0.0,VA POLYTECH INST & ST UN,46.0,10.0,56.0,37.0,19.0
VA061SP,8D,5.0,0.0,NANSEMOND STATE POLICE,0.0,0.0,0.0,0.0,0.0
VA06100,8D,5.0,0.0,NANSEMOND,18.0,9.0,27.0,22.0,5.0
VA06101,8D,5.0,0.0,NANSEMOND POLICE DEPARTM,26.0,0.0,26.0,20.0,6.0
VA062SP,9D,5.0,0.0,SP: NELSON COUNTY,0.0,0.0,0.0,0.0,0.0
